Year,Distance,Totalinjuries,Totalfatalities,Injuryseverity,Collisionmanner,Lightcondition,Weather,SurfaceCondition,Unittype_One,Gender_Drv1,Traveldirection_One,AlcoholUse_Drv1,DrugUse_Drv1,Unittype_Two,Gender_Drv2,Traveldirection_Two,AlcoholUse_Drv2,DrugUse_Drv2,Hour,Weekday,Month,Weekend,Rush_Hour,Hazardous_Road,Age_Group_Drv1,Age_Group_Drv2,Substance_Use,Junction_Category,Violation_Category_Drv1,Violation_Category_Drv2,Unitaction_Category_Two,Unitaction_Category_One
2018.0,5.0,1.0,0.0,3,5,3,0,0,3,0,1,1,1,0,0,5,1,1,15,5,12,1,0,0,1,1,0,7,2,5,9,7
2018.0,0.0,0.0,0.0,3,4,4,0,0,0,0,6,1,1,0,1,1,1,1,17,5,12,1,1,0,0,0,0,7,4,5,3,9
2018.0,-153.0,0.0,0.0,3,6,0,0,0,0,0,2,0,1,0,1,2,1,1,2,6,12,1,0,0,1,1,0,6,5,5,6,6
2018.0,106.0,0.0,0.0,3,6,3,0,0,0,0,5,1,1,0,0,5,1,1,10,6,12,1,0,0,2,1,0,7,7,5,8,3
2018.0,0.0,0.0,0.0,3,1,3,0,0,0,1,5,1,1,0,0,1,1,1,11,6,12,1,0,0,1,1,0,7,2,5,9,3
2018.0,-150.0,0.0,0.0,3,10,3,0,0,0,1,9,1,1,0,0,9,1,1,6,0,12,0,0,0,1,1,0,6,9,5,3,2
2018.0,25.0,0.0,0.0,3,1,5,0,0,0,0,5,1,1,0,0,2,1,1,8,0,12,0,1,0,1,1,0,7,2,5,3,5
2018.0,29.0,0.0,0.0,3,6,3,0,0,0,0,5,1,1,0,1,5,1,1,8,0,12,0,1,0,1,1,0,6,7,5,8,3
2018.0,0.0,2.0,0.0,2,1,3,1,0,0,0,1,1,1,0,1,2,1,1,9,0,12,0,1,0,1,1,0,7,2,5,3,3
2018.0,-158.0,0.0,0.0,3,10,3,1,0,0,1,1,1,1,0,0,1,1,1,11,0,12,0,0,0,1,0,0,7,9,5,3,2
2018.0,-130.0,0.0,0.0,3,1,3,1,0,0,2,2,1,1,0,1,9,1,1,11,0,12,0,0,0,0,1,0,6,2,5,3,9
2018.0,154.0,0.0,0.0,3,10,3,1,0,0,2,9,1,1,0,1,9,1,1,13,0,12,0,0,0,0,1,0,7,9,5,8,3
2018.0,-389.0,1.0,0.0,2,6,3,3,4,0,0,1,1,1,0,0,1,1,1,14,0,12,0,0,1,1,1,0,7,8,5,8,3
2018.0,459.0,0.0,0.0,3,6,3,3,4,0,1,9,1,1,0,1,9,1,1,15,0,12,0,0,1,1,0,0,7,8,5,8,3
2018.0,0.0,2.0,0.0,2,1,3,3,4,0,0,5,1,1,0,1,1,1,1,15,0,12,0,0,1,0,1,0,7,2,5,9,3
2018.0,60.0,0.0,0.0,3,6,4,0,4,0,0,5,1,1,0,1,5,1,1,17,0,12,0,1,1,2,2,0,7,7,5,8,3
2018.0,0.0,0.0,0.0,3,4,0,3,4,0,0,1,1,1,0,0,9,1,1,19,0,12,0,1,1,1,1,0,7,2,5,3,9
2018.0,0.0,0.0,0.0,3,6,5,0,3,0,2,2,1,1,0,1,2,1,1,21,0,12,0,0,0,0,1,0,7,5,5,3,3
2018.0,0.0,0.0,0.0,3,4,0,1,0,0,1,5,1,1,0,1,1,1,1,23,0,12,0,0,0,2,2,0,7,2,5,9,3
2019.0,400.0,1.0,0.0,1,6,0,0,0,0,1,2,1,1,1,1,2,1,1,0,1,1,0,0,0,1,0,0,6,7,5,6,3
2019.0,-100.0,0.0,0.0,3,10,0,1,4,0,1,1,1,1,0,0,1,1,1,5,1,1,0,0,1,1,2,0,6,9,5,3,2
2019.0,0.0,0.0,0.0,3,2,3,3,0,0,1,2,1,1,0,0,2,1,1,11,1,1,0,0,0,1,0,0,5,5,5,9,3
2019.0,200.0,0.0,0.0,3,4,4,0,0,0,1,1,1,1,0,1,5,1,1,18,1,1,0,1,0,1,1,0,6,2,5,3,9
2019.0,0.0,0.0,0.0,3,4,0,0,0,0,0,5,1,1,0,0,9,1,1,19,1,1,0,1,0,0,1,0,4,2,5,9,3
2019.0,0.0,0.0,0.0,3,10,5,4,3,0,1,5,1,1,1,1,5,1,1,21,1,1,0,0,0,2,1,0,6,5,5,6,3
2019.0,0.0,0.0,0.0,3,2,0,0,0,0,2,9,1,1,0,0,5,1,1,3,2,1,0,0,0,0,1,0,4,5,5,3,3
2019.0,-29.0,0.0,0.0,3,6,3,0,0,0,1,1,1,1,0,1,1,1,1,11,2,1,0,0,0,1,0,0,10,8,5,8,9
2019.0,175.0,0.0,0.0,3,6,3,0,0,0,1,5,1,1,0,1,5,1,1,12,2,1,0,0,0,1,1,0,10,7,5,8,3
2019.0,-29.0,3.0,0.0,2,4,3,0,0,0,1,9,1,1,0,0,2,1,1,13,2,1,0,0,0,1,2,0,10,5,5,9,3
2019.0,593.0,0.0,0.0,3,4,3,0,0,0,2,2,1,1,0,0,1,1,1,16,2,1,0,1,0,0,1,0,0,2,5,3,9
2019.0,0.0,1.0,0.0,3,4,3,0,0,0,1,9,1,1,0,1,1,1,1,17,2,1,0,1,0,1,1,0,5,2,5,3,9
2019.0,-400.0,2.0,0.0,3,6,3,0,0,0,0,2,1,1,0,1,2,1,1,17,2,1,0,1,0,2,0,0,0,8,5,8,3
2019.0,-50.0,0.0,0.0,3,2,4,0,0,0,1,5,1,1,0,0,9,1,1,17,2,1,0,1,0,0,0,0,10,2,5,3,9
2019.0,0.0,0.0,0.0,3,10,3,0,0,0,0,5,1,1,0,1,5,1,1,7,3,1,0,1,0,1,2,0,5,9,5,3,2
2019.0,133.0,0.0,0.0,3,10,3,0,0,0,1,5,1,1,0,1,5,1,1,10,3,1,0,0,0,0,1,0,10,9,5,8,2
2019.0,-241.0,1.0,0.0,2,9,3,0,0,2,1,5,1,1,0,1,2,1,1,12,3,1,0,0,0,2,0,0,0,5,5,9,3
2019.0,-380.0,0.0,0.0,3,6,3,0,0,0,1,2,1,1,0,0,2,1,1,16,3,1,0,1,0,2,2,0,0,5,5,2,3
2019.0,101.0,4.0,0.0,2,6,3,0,0,0,0,5,1,1,0,1,5,1,1,16,3,1,0,1,0,2,1,0,10,8,5,8,3
2019.0,0.0,1.0,0.0,3,4,0,0,0,0,0,2,1,1,0,1,5,1,1,18,3,1,0,1,0,1,1,0,4,2,5,3,9
2019.0,200.0,0.0,0.0,3,6,0,0,0,0,1,1,1,1,0,1,1,1,1,18,3,1,0,1,0,1,1,0,6,8,5,8,3
2019.0,0.0,0.0,0.0,3,4,0,4,0,0,1,1,1,1,0,1,9,1,1,19,3,1,0,1,0,2,0,0,4,2,5,3,9
2019.0,-15.0,1.0,0.0,3,6,0,0,0,0,1,1,1,1,0,1,1,1,1,20,3,1,0,0,0,1,1,0,4,7,5,3,3
2019.0,76.0,0.0,0.0,3,10,3,0,0,0,2,8,1,1,0,1,5,1,1,6,4,1,0,0,0,0,1,0,4,5,5,8,5
2019.0,0.0,1.0,0.0,3,4,3,0,0,0,1,6,1,1,0,1,5,1,1,8,4,1,0,1,0,2,2,0,4,4,5,3,9
2019.0,0.0,0.0,0.0,3,4,3,0,0,0,0,2,1,1,0,1,5,1,1,11,4,1,0,0,0,2,0,0,4,2,5,3,9
2019.0,80.0,0.0,0.0,3,5,3,0,0,0,2,1,1,1,1,1,2,1,1,12,4,1,0,0,0,0,1,0,6,5,5,6,1
2019.0,47.0,1.0,0.0,3,3,3,0,0,0,1,9,1,1,0,1,1,1,1,14,4,1,0,0,0,1,1,0,10,9,5,9,9
2019.0,100.0,0.0,0.0,3,12,3,0,0,0,2,8,1,1,1,1,1,1,1,16,4,1,0,1,0,0,1,0,6,5,5,6,5
2019.0,-100.0,0.0,0.0,3,12,3,0,0,0,2,8,1,1,1,1,1,1,1,16,4,1,0,1,0,0,1,0,10,5,5,6,5
2019.0,50.0,0.0,0.0,3,6,3,0,0,0,0,5,1,1,0,0,5,1,1,16,4,1,0,1,0,2,2,0,10,7,5,8,3
2019.0,-180.0,0.0,0.0,3,10,3,0,0,0,1,2,1,1,0,0,2,1,1,16,4,1,0,1,0,1,1,0,0,2,5,3,9
2019.0,560.0,0.0,0.0,3,10,3,0,0,0,0,5,1,1,0,1,5,1,1,16,4,1,0,1,0,0,1,0,6,2,9,2,3
2019.0,400.0,0.0,0.0,3,6,3,0,0,0,1,2,1,1,0,1,2,1,1,16,4,1,0,1,0,1,1,0,6,7,5,3,3
2019.0,-196.0,0.0,0.0,3,4,3,0,0,0,0,2,1,1,0,0,1,1,1,17,4,1,0,1,0,1,1,0,10,2,5,3,9
2019.0,0.0,2.0,0.0,3,10,4,0,0,0,1,2,1,1,0,0,2,1,1,17,4,1,0,1,0,1,1,0,5,9,5,9,3
2019.0,55.0,0.0,0.0,3,6,4,0,0,0,2,9,1,1,0,0,9,1,1,17,4,1,0,1,0,0,2,0,10,7,5,8,3
2019.0,0.0,0.0,0.0,3,6,0,1,0,0,1,9,1,1,0,1,9,1,1,21,4,1,0,0,0,1,1,0,5,8,5,8,3
2019.0,-15.0,0.0,0.0,3,4,3,0,0,0,0,5,1,1,0,1,4,1,1,15,5,1,1,0,0,1,2,0,10,9,5,8,3
2019.0,-200.0,1.0,0.0,3,6,3,1,0,0,0,5,1,1,0,1,5,1,1,15,5,1,1,0,0,1,1,0,6,7,5,8,8
2019.0,0.0,0.0,0.0,3,6,4,1,4,0,0,1,1,1,0,1,1,1,1,18,5,1,1,1,1,2,1,0,5,7,5,8,3
2019.0,-29.0,3.0,0.0,2,4,3,0,0,0,1,9,1,1,0,0,2,1,1,18,5,1,1,1,0,1,2,0,10,5,5,9,3
2019.0,137.0,2.0,0.0,3,6,0,1,0,0,1,5,1,1,0,1,5,1,1,18,5,1,1,1,0,1,1,0,10,8,5,8,3
2019.0,0.0,0.0,0.0,3,2,0,3,0,0,1,1,1,1,0,1,3,1,1,18,5,1,1,1,0,1,2,0,4,2,5,3,3
2019.0,50.0,0.0,0.0,3,4,0,1,4,0,2,4,1,1,0,0,1,1,1,20,5,1,1,0,1,0,1,0,0,2,5,3,9
2019.0,100.0,2.0,0.0,2,6,0,3,4,0,1,2,1,1,0,1,1,1,1,22,5,1,1,0,1,1,2,0,0,2,5,3,9
2019.0,30.0,0.0,0.0,3,2,0,3,4,0,2,9,1,1,0,1,9,1,1,1,6,1,1,0,1,0,0,0,10,7,5,3,3
2019.0,0.0,2.0,0.0,2,2,3,1,0,0,0,1,1,1,0,0,4,1,1,10,6,1,1,0,0,1,1,0,4,2,5,9,3
2019.0,-118.0,4.0,0.0,2,3,3,0,0,0,1,5,1,1,0,0,2,1,1,11,6,1,1,0,0,1,1,0,10,9,5,8,3
2019.0,-50.0,0.0,0.0,3,10,3,0,0,0,1,7,0,1,1,1,8,1,1,13,6,1,1,0,0,2,1,0,6,4,5,6,9
2019.0,-25.0,0.0,0.0,3,6,3,0,0,0,0,2,1,1,0,0,2,1,1,16,6,1,1,1,0,2,2,0,10,7,5,8,3
2019.0,60.0,0.0,0.0,3,6,0,0,0,0,1,9,1,1,0,1,9,1,1,18,6,1,1,1,0,2,2,0,10,8,5,8,3
2019.0,-300.0,0.0,0.0,3,10,3,0,0,0,0,9,1,1,0,0,9,1,1,18,6,1,1,1,0,2,1,0,10,9,5,3,2
2019.0,-300.0,0.0,0.0,3,4,0,0,0,0,1,1,1,1,0,1,2,1,1,18,6,1,1,1,0,1,1,0,6,2,5,3,9
2019.0,0.0,1.0,0.0,2,5,3,0,0,0,1,5,1,1,2,1,2,1,1,7,0,1,0,1,0,0,2,0,5,2,5,3,9
2019.0,0.0,0.0,0.0,3,6,3,0,0,0,1,9,1,1,0,0,9,1,1,10,0,1,0,0,0,1,1,0,4,8,5,8,3
2019.0,0.0,0.0,0.0,3,2,3,0,0,0,1,2,1,1,0,0,9,1,1,10,0,1,0,0,0,1,1,0,4,5,5,3,3
2019.0,-295.0,0.0,0.0,3,4,3,0,0,0,1,9,1,1,0,1,1,1,1,14,0,1,0,0,0,0,1,0,0,2,5,9,9
2019.0,-80.0,0.0,0.0,3,10,3,0,0,0,1,1,1,1,0,1,1,1,1,15,0,1,0,0,0,1,1,0,10,9,5,3,2
2019.0,20.0,0.0,0.0,3,2,3,0,0,0,0,2,1,1,0,0,9,1,1,16,0,1,0,1,0,1,1,0,6,2,5,9,3
2019.0,-50.0,0.0,0.0,3,6,3,0,0,0,0,1,1,1,0,1,1,1,1,16,0,1,0,1,0,1,1,0,10,7,5,8,3
2019.0,375.0,0.0,0.0,3,6,3,0,0,0,0,1,1,1,0,0,1,1,1,16,0,1,0,1,0,2,0,0,6,7,5,8,3
2019.0,-360.0,0.0,0.0,3,2,4,0,0,0,1,2,1,1,0,1,5,1,1,17,0,1,0,1,0,1,1,0,6,2,5,3,9
2019.0,273.0,0.0,0.0,3,4,3,0,0,0,0,4,1,1,0,0,5,1,1,17,0,1,0,1,0,2,2,0,0,2,5,3,9
2019.0,0.0,0.0,0.0,3,10,4,0,0,0,2,3,1,1,0,1,3,1,1,17,0,1,0,1,0,0,1,0,5,9,5,9,9
2019.0,60.0,0.0,0.0,3,10,5,4,0,0,0,5,1,1,0,1,5,1,1,17,0,1,0,1,0,2,1,0,10,9,5,2,2
2019.0,-600.0,1.0,0.0,3,6,3,0,0,0,0,1,1,1,0,0,1,1,1,17,0,1,0,1,0,2,0,0,10,5,8,3,8
2019.0,0.0,0.0,0.0,3,4,3,0,0,0,1,8,1,1,0,1,5,1,1,17,0,1,0,1,0,1,1,0,6,2,5,3,9
2019.0,-56.0,0.0,0.0,3,10,4,0,0,0,0,1,1,1,0,0,1,1,1,17,0,1,0,1,0,0,1,0,10,5,5,3,9
2019.0,300.0,1.0,0.0,3,6,0,0,0,0,0,5,1,1,0,1,5,1,1,18,0,1,0,1,0,1,0,0,10,7,5,8,3
2019.0,0.0,0.0,0.0,3,4,4,0,0,0,0,2,1,1,0,1,5,1,1,18,0,1,0,1,0,1,2,0,4,2,5,3,9
2019.0,-300.0,1.0,0.0,1,2,0,0,0,0,1,1,1,1,0,1,5,1,1,18,0,1,0,1,0,1,1,0,6,9,5,3,9
2019.0,45.0,0.0,0.0,3,6,0,0,0,0,1,9,1,1,0,0,9,1,1,18,0,1,0,1,0,0,1,0,10,7,5,8,3
2019.0,0.0,2.0,0.0,3,4,0,0,0,0,1,7,1,1,0,0,1,1,1,19,0,1,0,1,0,1,2,0,4,2,5,3,9
2019.0,-25.0,0.0,0.0,3,6,0,0,0,0,1,4,1,1,0,1,4,1,1,19,0,1,0,1,0,1,2,0,10,5,5,8,3
2019.0,0.0,5.0,0.0,3,4,0,0,0,0,1,5,1,1,0,0,2,1,1,20,0,1,0,0,0,2,1,0,4,2,5,3,9
2019.0,0.0,0.0,0.0,3,10,0,0,0,0,0,5,1,1,0,1,5,1,1,21,0,1,0,0,0,2,2,0,8,5,5,9,5
2019.0,-90.0,0.0,0.0,3,10,3,0,0,0,0,9,1,1,0,1,9,1,1,8,1,1,0,1,0,2,1,0,6,9,5,3,2
2019.0,92.0,0.0,0.0,3,6,3,0,0,0,0,9,1,1,0,0,9,1,1,8,1,1,0,1,0,1,2,0,10,8,5,8,3
2019.0,-80.0,0.0,0.0,3,10,3,0,0,0,1,2,1,1,0,0,2,1,1,8,1,1,0,1,0,1,1,0,10,9,5,3,2
2019.0,0.0,1.0,0.0,2,4,3,0,0,0,0,2,1,1,0,1,5,1,1,8,1,1,0,1,0,1,1,0,4,2,5,3,9
2019.0,450.0,0.0,0.0,3,6,3,0,0,0,0,9,1,1,0,0,9,1,1,8,1,1,0,1,0,2,1,0,6,8,5,8,3
2019.0,-0.25,0.0,0.0,3,6,3,0,0,0,0,9,1,1,0,0,9,1,1,8,1,1,0,1,0,2,2,0,6,8,5,8,3
2019.0,199.0,0.0,0.0,3,6,3,0,0,0,1,9,1,1,0,0,9,1,1,8,1,1,0,1,0,0,0,0,10,8,5,8,8
2019.0,90.0,2.0,0.0,2,5,3,0,0,0,0,9,1,1,0,1,9,1,1,9,1,1,0,1,0,1,1,0,10,7,5,8,3
2019.0,240.0,0.0,0.0,3,2,3,0,0,0,1,9,1,1,0,1,9,1,1,13,1,1,0,0,0,2,1,0,0,9,5,3,9
2019.0,119.0,0.0,0.0,3,6,3,0,0,0,2,5,1,1,0,1,5,1,1,13,1,1,0,0,0,0,1,0,10,8,5,8,3
2019.0,-200.0,0.0,0.0,3,10,3,0,0,0,2,1,1,1,0,0,1,1,1,14,1,1,0,0,0,0,2,0,10,9,5,3,2
2019.0,-560.0,2.0,0.0,2,6,3,0,0,0,1,5,1,1,0,0,5,1,1,14,1,1,0,0,0,1,1,0,6,8,5,3,8
2019.0,-124.0,1.0,0.0,2,5,3,0,0,3,0,5,1,1,0,0,2,1,1,14,1,1,0,0,0,2,2,0,0,5,5,9,5
2019.0,105.0,0.0,0.0,3,6,3,0,0,0,1,5,1,1,0,1,5,1,1,14,1,1,0,0,0,2,1,0,10,8,5,8,3
2019.0,45.0,0.0,0.0,3,2,3,0,0,0,1,9,1,1,0,0,2,1,1,15,1,1,0,0,0,1,2,0,10,2,5,3,9
2019.0,-162.0,0.0,0.0,3,2,3,0,0,0,0,2,1,1,0,0,1,1,1,15,1,1,0,0,0,2,2,0,0,2,5,3,9
2019.0,0.0,0.0,0.0,3,6,3,0,0,0,1,9,1,1,0,1,9,1,1,15,1,1,0,0,0,2,2,0,4,8,5,8,9
2019.0,-97.0,0.0,0.0,3,6,3,0,0,0,0,2,1,1,0,1,2,1,1,17,1,1,0,1,0,2,0,0,10,8,5,8,8
2019.0,119.0,0.0,0.0,3,6,3,0,0,0,0,5,1,1,0,1,5,1,1,17,1,1,0,1,0,2,1,0,10,8,5,8,3
2019.0,47.0,2.0,0.0,3,6,0,0,0,0,1,5,1,1,0,0,5,1,1,17,1,1,0,1,0,2,2,0,10,8,5,8,3
2019.0,0.0,0.0,0.0,3,4,5,4,0,0,2,9,1,1,0,1,1,1,1,17,1,1,0,1,0,0,2,0,4,2,5,9,3
2019.0,675.0,0.0,0.0,3,4,0,0,0,0,1,2,1,1,0,0,9,1,1,18,1,1,0,1,0,1,2,0,10,2,5,9,9
2019.0,-250.0,0.0,0.0,3,4,4,0,0,0,1,9,1,1,0,0,1,1,1,18,1,1,0,1,0,2,1,0,6,2,5,3,9
2019.0,54.0,1.0,0.0,3,6,0,0,0,0,1,1,1,1,0,0,1,1,1,19,1,1,0,1,0,0,1,0,6,7,5,8,3
2019.0,0.0,0.0,0.0,3,4,0,0,0,0,1,9,1,1,0,1,3,1,1,21,1,1,0,0,0,1,1,0,4,2,5,9,3
2019.0,0.0,1.0,0.0,3,4,0,0,0,0,1,9,1,1,0,0,1,1,1,22,1,1,0,0,0,2,1,0,4,2,5,3,9
2019.0,200.0,0.0,0.0,3,10,3,1,0,0,1,1,1,1,0,1,1,1,1,10,2,1,0,0,0,2,1,0,10,9,5,3,9
2019.0,62.0,2.0,0.0,2,10,3,0,0,0,0,5,1,1,0,1,5,1,1,12,2,1,0,0,0,1,1,0,6,9,5,3,2
2019.0,104.0,1.0,0.0,2,6,3,0,0,0,1,5,1,1,0,0,5,1,1,13,2,1,0,0,0,1,1,0,10,8,5,8,3
2019.0,160.0,0.0,0.0,3,2,3,0,0,0,1,1,1,1,0,1,5,1,1,14,2,1,0,0,0,1,1,0,10,2,5,8,9
2019.0,0.0,0.0,0.0,3,4,3,0,0,0,1,2,1,1,0,0,5,1,1,16,2,1,0,1,0,0,1,0,4,2,5,3,9
2019.0,-331.0,0.0,0.0,3,10,3,0,0,0,1,2,1,1,0,0,2,1,1,16,2,1,0,1,0,1,1,0,10,9,5,3,2
2019.0,-578.0,0.0,0.0,3,2,3,4,0,0,1,2,1,1,0,1,5,1,1,17,2,1,0,1,0,1,1,0,0,2,5,3,9
2019.0,125.0,0.0,0.0,3,4,0,0,0,0,0,9,1,1,0,0,1,1,1,18,2,1,0,1,0,1,1,0,10,5,5,3,9
2019.0,-50.0,0.0,0.0,3,10,0,0,0,0,0,1,1,1,0,1,1,1,1,18,2,1,0,1,0,2,2,0,10,9,5,3,2
2019.0,130.0,0.0,0.0,3,6,0,0,0,0,0,5,1,1,0,0,5,1,1,19,2,1,0,1,0,2,2,0,10,8,5,8,3
2019.0,370.0,0.0,0.0,3,10,0,0,0,0,1,5,1,1,0,0,5,1,1,20,2,1,0,0,0,2,1,0,6,9,5,3,2
2019.0,0.0,0.0,0.0,3,2,5,4,0,0,0,2,1,1,0,1,1,1,1,8,3,1,0,1,0,1,1,0,4,2,5,3,9
2019.0,47.0,1.0,0.0,2,2,5,4,0,3,1,9,1,1,0,0,9,1,1,13,3,1,0,0,0,2,1,0,10,2,5,9,7
2019.0,-155.0,0.0,0.0,3,6,3,0,0,0,0,2,1,1,0,1,2,1,1,14,3,1,0,0,0,2,1,0,10,8,5,8,2
2019.0,-92.0,0.0,0.0,3,6,3,1,0,0,1,2,1,1,0,1,2,1,1,14,3,1,0,0,0,2,1,0,10,8,5,8,3
2019.0,-82.0,0.0,0.0,3,6,3,1,0,0,0,2,1,1,0,1,2,1,1,14,3,1,0,0,0,1,1,0,10,8,5,8,3
2019.0,-208.0,1.0,0.0,2,11,3,0,0,0,1,5,1,1,0,1,5,1,1,15,3,1,0,0,0,2,2,0,6,7,5,9,3
2019.0,-65.0,0.0,0.0,3,10,3,0,0,0,0,5,1,1,0,0,5,1,1,15,3,1,0,0,0,1,1,0,4,5,5,9,9
2019.0,65.0,1.0,0.0,3,6,3,0,0,0,0,1,1,1,0,0,1,1,1,15,3,1,0,0,0,1,2,0,10,8,5,8,3
2019.0,200.0,0.0,0.0,3,2,3,0,0,0,1,9,1,1,0,1,5,1,1,16,3,1,0,1,0,2,1,0,6,2,5,9,3
2019.0,-343.0,0.0,0.0,3,4,3,0,0,0,0,2,1,1,0,0,5,1,1,16,3,1,0,1,0,1,2,0,0,2,5,3,9
2019.0,-186.0,0.0,0.0,3,2,5,4,0,0,1,9,1,1,0,1,2,1,1,16,3,1,0,1,0,2,1,0,0,2,5,3,9
2019.0,-219.0,1.0,0.0,2,2,5,4,0,0,1,1,1,1,0,0,5,1,1,16,3,1,0,1,0,2,1,0,0,2,5,3,9
2019.0,0.0,3.0,0.0,3,2,4,0,0,0,1,2,1,1,0,1,1,1,1,17,3,1,0,1,0,2,1,0,5,2,5,3,9
2019.0,0.0,0.0,0.0,3,4,0,0,0,0,1,2,0,1,0,1,9,1,1,18,3,1,0,1,0,1,1,0,4,2,5,9,3
2019.0,0.0,0.0,0.0,3,4,0,0,0,0,1,2,1,1,0,0,5,1,1,18,3,1,0,1,0,1,1,0,4,2,5,3,9
2019.0,550.0,0.0,0.0,3,6,4,0,0,0,0,5,1,1,0,1,5,1,1,18,3,1,0,1,0,1,1,0,6,7,5,3,3
2019.0,200.0,0.0,0.0,3,6,0,0,0,0,1,5,1,1,0,1,5,1,1,18,3,1,0,1,0,2,2,0,6,7,5,8,3
2019.0,400.0,1.0,0.0,3,6,0,0,0,0,1,1,1,1,0,1,1,1,1,19,3,1,0,1,0,1,1,0,6,7,5,8,3
2019.0,165.0,1.0,0.0,3,2,0,0,0,0,0,9,1,1,1,1,1,1,1,22,3,1,0,0,0,2,1,0,6,9,5,6,3
2019.0,-25.0,1.0,0.0,3,5,0,0,0,3,1,1,1,1,0,1,5,1,1,22,3,1,0,0,0,1,1,0,6,5,5,9,7
2019.0,0.0,3.0,0.0,2,6,1,0,0,0,1,1,0,1,0,1,1,1,1,1,4,1,0,0,0,2,1,0,5,8,5,8,3
2019.0,15.0,0.0,0.0,3,4,0,0,0,0,1,9,0,1,0,1,9,1,1,2,4,1,0,0,0,1,1,0,10,2,5,9,9
2019.0,0.0,0.0,0.0,3,2,0,0,0,0,2,2,1,1,0,0,9,1,1,5,4,1,0,0,0,0,1,0,4,7,5,8,3
2019.0,114.0,0.0,0.0,3,6,3,0,0,0,1,9,1,1,0,0,9,1,1,7,4,1,0,1,0,2,2,0,10,9,5,8,2
2019.0,800.0,0.0,0.0,3,10,3,0,0,0,2,5,1,1,0,0,5,1,1,9,4,1,0,1,0,0,1,0,6,9,5,3,2
2019.0,226.0,0.0,0.0,3,12,3,0,0,0,0,8,1,1,0,1,5,1,1,10,4,1,0,0,0,1,2,0,0,5,5,5,5
2019.0,0.0,0.0,0.0,3,6,3,0,0,0,1,2,1,1,0,1,2,1,1,11,4,1,0,0,0,0,1,0,10,8,5,9,9
2019.0,-200.0,0.0,0.0,3,4,3,0,0,0,1,9,1,1,0,1,2,1,1,11,4,1,0,0,0,2,2,0,0,2,5,3,9
2019.0,0.0,0.0,0.0,3,4,3,0,0,0,1,1,1,1,0,1,9,1,1,12,4,1,0,0,0,0,1,0,4,2,5,9,3
2019.0,154.0,0.0,0.0,3,6,3,0,0,0,0,2,1,1,0,0,2,1,1,12,4,1,0,0,0,2,1,0,6,8,5,8,3
2019.0,0.0,0.0,0.0,3,6,2,0,0,0,2,1,1,1,1,1,2,1,1,13,4,1,0,0,0,0,0,0,5,5,5,6,1
2019.0,-204.0,0.0,0.0,3,6,3,0,0,0,0,2,1,1,0,0,2,1,1,14,4,1,0,0,0,2,1,0,0,8,5,8,3
2019.0,0.0,0.0,0.0,3,4,3,0,0,0,0,2,1,1,0,1,5,1,1,15,4,1,0,0,0,1,0,0,5,2,5,3,9
2019.0,-89.0,0.0,0.0,3,10,3,0,0,0,1,9,1,1,0,0,9,1,1,15,4,1,0,0,0,0,1,0,10,5,5,5,5
2019.0,0.0,0.0,0.0,3,2,3,0,0,0,2,9,1,1,0,0,2,1,1,15,4,1,0,0,0,0,2,0,5,2,5,3,3
2019.0,140.0,0.0,0.0,3,10,3,0,0,0,2,1,1,1,0,1,1,1,1,16,4,1,0,1,0,0,1,0,0,4,5,8,9
2019.0,0.0,0.0,0.0,3,4,3,0,0,0,0,5,1,1,0,0,2,1,1,16,4,1,0,1,0,2,1,0,4,2,5,3,9
2019.0,0.0,0.0,0.0,3,4,3,0,0,0,1,5,1,1,0,0,2,1,1,17,4,1,0,1,0,1,1,0,4,5,5,9,2
2019.0,0.0,0.0,0.0,3,4,4,0,0,0,1,9,1,1,0,1,1,1,1,17,4,1,0,1,0,1,2,0,4,2,5,3,9
2019.0,730.0,0.0,0.0,3,10,4,0,0,0,0,9,1,1,0,1,9,1,1,17,4,1,0,1,0,1,1,0,10,9,5,3,3
2019.0,0.0,0.0,0.0,3,4,0,0,0,0,1,2,1,1,0,0,5,1,1,18,4,1,0,1,0,1,1,0,4,2,5,3,9
2019.0,-25.0,1.0,0.0,3,6,0,0,0,0,1,1,0,1,0,0,1,1,1,18,4,1,0,1,0,1,1,0,6,8,5,3,3
2019.0,28.0,1.0,0.0,2,10,3,0,0,0,1,2,0,1,1,1,2,1,1,18,4,1,0,1,0,1,1,0,6,9,5,6,3
2019.0,-45.0,0.0,0.0,3,10,0,0,0,0,1,9,1,1,0,1,9,1,1,23,4,1,0,0,0,2,2,0,6,5,5,3,2
2019.0,50.0,0.0,0.0,3,5,3,0,0,0,1,9,1,1,0,1,2,1,1,12,5,1,1,0,0,1,1,0,0,2,5,3,9
2019.0,-10.0,0.0,0.0,3,6,3,0,0,0,2,2,1,1,0,1,2,1,1,12,5,1,1,0,0,0,2,0,10,7,5,8,3
2019.0,-88.0,0.0,0.0,3,10,3,0,0,0,1,4,1,1,0,1,4,1,1,12,5,1,1,0,0,1,1,0,4,5,5,9,9
2019.0,8.0,0.0,0.0,3,2,3,0,0,0,0,9,1,1,0,0,9,1,1,12,5,1,1,0,0,2,1,0,10,9,5,8,2
2019.0,750.0,0.0,0.0,3,6,3,0,0,0,1,1,1,1,0,1,1,1,1,15,5,1,1,0,0,1,1,0,6,7,5,8,3
